,tail_number,ICAO_code_origin,ICAO_code_destination,Path,index,PathFreq
2097,N705KC,KPTD,KALB,KPTDKALB,KPTDKALB,1
2098,N705KC,KPTD,KBTV,KPTDKBTV,KPTDKBTV,11
2099,N705KC,KBOS,KPTD,KBOSKPTD,KBOSKPTD,3
2100,N705KC,KBTV,KBOS,KBTVKBOS,KBTVKBOS,1
2101,N705KC,KPTD,KBOS,KPTDKBOS,KPTDKBOS,1
2102,N705KC,KPTD,KBTV,KPTDKBTV,KPTDKBTV,11
2103,N705KC,KPTD,KBTV,KPTDKBTV,KPTDKBTV,11
2104,N705KC,KPBG,KPTD,KPBGKPTD,KPBGKPTD,4
2105,N705KC,KPTD,KPBG,KPTDKPBG,KPTDKPBG,8
2106,N705KC,KSYR,KPTD,KSYRKPTD,KSYRKPTD,28
2107,N705KC,KMSS,KSYR,KMSSKSYR,KMSSKSYR,10
2108,N705KC,KPTD,KMSS,KPTDKMSS,KPTDKMSS,5
2109,N705KC,KSYR,KPTD,KSYRKPTD,KSYRKPTD,28
2110,N705KC,KPTD,KSYR,KPTDKSYR,KPTDKSYR,15
2111,N705KC,KSYR,KPTD,KSYRKPTD,KSYRKPTD,28
2112,N705KC,KMSS,KSYR,KMSSKSYR,KMSSKSYR,10
2113,N705KC,KPTD,KMSS,KPTDKMSS,KPTDKMSS,5
2114,N705KC,KPIT,KPTD,KPITKPTD,KPITKPTD,1
2115,N705KC,N27,KPIT,N27KPIT,N27KPIT,1
2116,N705KC,KPTD,N27,KPTDN27,KPTDN27,1
2117,N705KC,KSYR,KPTD,KSYRKPTD,KSYRKPTD,28
2118,N705KC,KPTD,KSYR,KPTDKSYR,KPTDKSYR,15
2119,N705KC,KART,KSYR,KARTKSYR,KARTKSYR,2
2120,N705KC,KPTD,KART,KPTDKART,KPTDKART,6
2121,N705KC,KBWI,KPTD,KBWIKPTD,KBWIKPTD,1
2122,N705KC,KELM,KBWI,KELMKBWI,KELMKBWI,1
2123,N705KC,KPTD,KELM,KPTDKELM,KPTDKELM,2
2124,N705KC,KART,KPTD,KARTKPTD,KARTKPTD,3
2125,N705KC,KPNE,KART,KPNEKART,KPNEKART,1
2126,N705KC,KBTV,KPNE,KBTVKPNE,KBTVKPNE,1
2127,N705KC,KPTD,KBTV,KPTDKBTV,KPTDKBTV,11
2128,N705KC,KSYR,KPTD,KSYRKPTD,KSYRKPTD,28
2129,N705KC,KPTD,KSYR,KPTDKSYR,KPTDKSYR,15
2130,N705KC,KART,KPTD,KARTKPTD,KARTKPTD,3
2131,N705KC,KPTD,KART,KPTDKART,KPTDKART,6
2132,N705KC,KPTD,KART,KPTDKART,KPTDKART,6
2133,N705KC,KSYR,KPTD,KSYRKPTD,KSYRKPTD,28
2134,N705KC,KPTD,KSYR,KPTDKSYR,KPTDKSYR,15
2135,N705KC,KBTV,KPTD,KBTVKPTD,KBTVKPTD,11
2136,N705KC,KMSS,KBTV,KMSSKBTV,KMSSKBTV,1
2137,N705KC,KPTD,KMSS,KPTDKMSS,KPTDKMSS,5
2138,N705KC,KABE,KPTD,KABEKPTD,KABEKPTD,1
2139,N705KC,KSWF,KABE,KSWFKABE,KSWFKABE,1
2140,N705KC,KPTD,KSWF,KPTDKSWF,KPTDKSWF,1
2141,N705KC,KROC,KPTD,KROCKPTD,KROCKPTD,9
2142,N705KC,KPBG,KROC,KPBGKROC,KPBGKROC,1
2143,N705KC,KPBG,KBOS,KPBGKBOS,KPBGKBOS,2
2144,N705KC,KPTD,KPBG,KPTDKPBG,KPTDKPBG,8
2145,N705KC,KMDT,KPTD,KMDTKPTD,KMDTKPTD,1
2146,N705KC,KELM,KELM,KELMKELM,KELMKELM,1
2147,N705KC,KELM,KMDT,KELMKMDT,KELMKMDT,1
2148,N705KC,KPTD,KELM,KPTDKELM,KPTDKELM,2
2149,N705KC,KBTV,KPTD,KBTVKPTD,KBTVKPTD,11
2150,N705KC,KVSF,KBTV,KVSFKBTV,KVSFKBTV,1
2151,N705KC,KPTD,KVSF,KPTDKVSF,KPTDKVSF,1
2152,N705KC,KALB,KPTD,KALBKPTD,KALBKPTD,6
2153,N705KC,KSLK,KALB,KSLKKALB,KSLKKALB,2
2154,N705KC,KPTD,KSLK,KPTDKSLK,KPTDKSLK,3
2155,N705KC,KALB,KPTD,KALBKPTD,KALBKPTD,6
2156,N705KC,KSLK,KALB,KSLKKALB,KSLKKALB,2
2157,N705KC,KPTD,KSLK,KPTDKSLK,KPTDKSLK,3
2158,N705KC,KSYR,KPTD,KSYRKPTD,KSYRKPTD,28
2159,N705KC,KPTD,KSYR,KPTDKSYR,KPTDKSYR,15
2160,N705KC,KBTV,KPTD,KBTVKPTD,KBTVKPTD,11
2161,N705KC,KPTD,KBTV,KPTDKBTV,KPTDKBTV,11
2162,N705KC,KSYR,KPTD,KSYRKPTD,KSYRKPTD,28
2163,N705KC,KPTD,KSYR,KPTDKSYR,KPTDKSYR,15
2164,N705KC,KBKL,KPTD,KBKLKPTD,KBKLKPTD,1
2165,N705KC,KPBG,KBKL,KPBGKBKL,KPBGKBKL,1
2166,N705KC,KPTD,KPBG,KPTDKPBG,KPTDKPBG,8
2167,N705KC,KROC,KPTD,KROCKPTD,KROCKPTD,9
2168,N705KC,KPTD,KROC,KPTDKROC,KPTDKROC,7
2169,N705KC,KBTV,KPTD,KBTVKPTD,KBTVKPTD,11
2170,N705KC,KMAL,KBTV,KMALKBTV,KMALKBTV,2
2171,N705KC,KPTD,KMAL,KPTDKMAL,KPTDKMAL,4
2172,N705KC,KSYR,KPTD,KSYRKPTD,KSYRKPTD,28
2173,N705KC,KOGS,KSYR,KOGSKSYR,KOGSKSYR,4
2174,N705KC,KOGS,KSYR,KOGSKSYR,KOGSKSYR,4
2175,N705KC,KALB,KPTD,KALBKPTD,KALBKPTD,6
2176,N705KC,KART,KALB,KARTKALB,KARTKALB,1
2177,N705KC,KPTD,KART,KPTDKART,KPTDKART,6
2178,N705KC,KSYR,KPTD,KSYRKPTD,KSYRKPTD,28
2179,N705KC,KMSS,KSYR,KMSSKSYR,KMSSKSYR,10
2180,N705KC,KPTD,KMSS,KPTDKMSS,KPTDKMSS,5
2181,N705KC,KBTV,KPTD,KBTVKPTD,KBTVKPTD,11
2182,N705KC,KPTD,KBTV,KPTDKBTV,KPTDKBTV,11
2183,N705KC,KSYR,KPTD,KSYRKPTD,KSYRKPTD,28
2184,N705KC,KMSS,KSYR,KMSSKSYR,KMSSKSYR,10
2185,N705KC,KPTD,KMSS,KPTDKMSS,KPTDKMSS,5
2186,N705KC,KPBG,KPTD,KPBGKPTD,KPBGKPTD,4
2187,N705KC,KPTD,KPBG,KPTDKPBG,KPTDKPBG,8
2188,N705KC,KALB,KPTD,KALBKPTD,KALBKPTD,6
2189,N705KC,KOGS,KALB,KOGSKALB,KOGSKALB,1
2190,N705KC,KPTD,KOGS,KPTDKOGS,KPTDKOGS,3
2191,N705KC,KPHL,KPTD,KPHLKPTD,KPHLKPTD,1
2192,N705KC,KELM,KPHL,KELMKPHL,KELMKPHL,1
2193,N705KC,KROC,KPTD,KROCKPTD,KROCKPTD,9
2194,N705KC,KPTD,KROC,KPTDKROC,KPTDKROC,7
2195,N705KC,KBTV,KPTD,KBTVKPTD,KBTVKPTD,11
2196,N705KC,KPTD,KBTV,KPTDKBTV,KPTDKBTV,11
2197,N705KC,KBTV,KPTD,KBTVKPTD,KBTVKPTD,11
2198,N705KC,KSLK,KBTV,KSLKKBTV,KSLKKBTV,2
2199,N705KC,KSLK,KBTV,KSLKKBTV,KSLKKBTV,2
2200,N705KC,KPTD,KSLK,KPTDKSLK,KPTDKSLK,3
2201,N705KC,KSYR,KPTD,KSYRKPTD,KSYRKPTD,28
2202,N705KC,KOGS,KSYR,KOGSKSYR,KOGSKSYR,4
2203,N705KC,KPTD,KOGS,KPTDKOGS,KPTDKOGS,3
2204,N705KC,KSYR,KPTD,KSYRKPTD,KSYRKPTD,28
2205,N705KC,KART,KSYR,KARTKSYR,KARTKSYR,2
2206,N705KC,KPTD,KART,KPTDKART,KPTDKART,6
2207,N705KC,KSYR,KPTD,KSYRKPTD,KSYRKPTD,28
2208,N705KC,KOGS,KSYR,KOGSKSYR,KOGSKSYR,4
2209,N705KC,KPTD,KOGS,KPTDKOGS,KPTDKOGS,3
2210,N705KC,KSYR,KPTD,KSYRKPTD,KSYRKPTD,28
2211,N705KC,KPTD,KSYR,KPTDKSYR,KPTDKSYR,15
2212,N705KC,KSYR,KPTD,KSYRKPTD,KSYRKPTD,28
2213,N705KC,KSYR,KSYR,KSYRKSYR,KSYRKSYR,1
2214,N705KC,KSYR,KPTD,KSYRKPTD,KSYRKPTD,28
2215,N705KC,KPTD,KSYR,KPTDKSYR,KPTDKSYR,15
2216,N705KC,KSYR,KPTD,KSYRKPTD,KSYRKPTD,28
2217,N705KC,KPTD,KSYR,KPTDKSYR,KPTDKSYR,15
2218,N705KC,KSYR,KPTD,KSYRKPTD,KSYRKPTD,28
2219,N705KC,KPTD,KSYR,KPTDKSYR,KPTDKSYR,15
2220,N705KC,KTEB,KPTD,KTEBKPTD,KTEBKPTD,1
2221,N705KC,KPBG,KTEB,KPBGKTEB,KPBGKTEB,1
2222,N705KC,KPTD,KPBG,KPTDKPBG,KPTDKPBG,8
2223,N705KC,KROC,KPTD,KROCKPTD,KROCKPTD,9
2224,N705KC,KPTD,KROC,KPTDKROC,KPTDKROC,7
2225,N705KC,KBTV,KPTD,KBTVKPTD,KBTVKPTD,11
2226,N705KC,KPTD,KBTV,KPTDKBTV,KPTDKBTV,11
2227,N705KC,KBOS,KPTD,KBOSKPTD,KBOSKPTD,3
2228,N705KC,KPBG,KBOS,KPBGKBOS,KPBGKBOS,2
2229,N705KC,KPTD,KPBG,KPTDKPBG,KPTDKPBG,8
2230,N705KC,KALB,KPTD,KALBKPTD,KALBKPTD,6
2231,N705KC,KPBG,KALB,KPBGKALB,KPBGKALB,2
2232,N705KC,KPTD,KPBG,KPTDKPBG,KPTDKPBG,8
2233,N705KC,KSYR,KPTD,KSYRKPTD,KSYRKPTD,28
2234,N705KC,KMAL,KSYR,KMALKSYR,KMALKSYR,1
2235,N705KC,KPTD,KMAL,KPTDKMAL,KPTDKMAL,4
2236,N705KC,KSYR,KPTD,KSYRKPTD,KSYRKPTD,28
2237,N705KC,KPTD,KSYR,KPTDKSYR,KPTDKSYR,15
2238,N705KC,KMAL,KPTD,KMALKPTD,KMALKPTD,1
2239,N705KC,KMAL,KBTV,KMALKBTV,KMALKBTV,2
2240,N705KC,KPTD,KMAL,KPTDKMAL,KPTDKMAL,4
2241,N724HF,KONL,KMLE,KONLKMLE,KONLKMLE,3
2242,N724HF,KMLE,KONL,KMLEKONL,KMLEKONL,3
2243,N724HF,KEAR,KMLE,KEARKMLE,KEARKMLE,8
2244,N724HF,KMLE,KEAR,KMLEKEAR,KMLEKEAR,4
2245,N724HF,KOFK,KMLE,KOFKKMLE,KOFKKMLE,9
2246,N724HF,KOFK,KOFK,KOFKKOFK,KOFKKOFK,1
2247,N724HF,KOFK,KMLE,KOFKKMLE,KOFKKMLE,9
2248,N724HF,KMLE,KOFK,KMLEKOFK,KMLEKOFK,9
2249,N724HF,KSUX,KMLE,KSUXKMLE,KSUXKMLE,2
2250,N724HF,KOFK,KSUX,KOFKKSUX,KOFKKSUX,1
2251,N724HF,KMLE,KOFK,KMLEKOFK,KMLEKOFK,9
2252,N724HF,KONL,KMLE,KONLKMLE,KONLKMLE,3
2253,N724HF,KMLE,KONL,KMLEKONL,KMLEKONL,3
2254,N724HF,KEAR,KMLE,KEARKMLE,KEARKMLE,8
2255,N724HF,KMLE,KEAR,KMLEKEAR,KMLEKEAR,4
2256,N724HF,KYKN,KMLE,KYKNKMLE,KYKNKMLE,1
2257,N724HF,KMLE,KYKN,KMLEKYKN,KMLEKYKN,2
2258,N724HF,KHSI,KMLE,KHSIKMLE,KHSIKMLE,1
2259,N724HF,KMLE,KHSI,KMLEKHSI,KMLEKHSI,1
2260,N724HF,KEAR,KMLE,KEARKMLE,KEARKMLE,8
2261,N724HF,KMLE,KEAR,KMLEKEAR,KMLEKEAR,4
2262,N724HF,KOLU,KMLE,KOLUKMLE,KOLUKMLE,2
2263,N724HF,KLNK,KOLU,KLNKKOLU,KLNKKOLU,1
2264,N724HF,KOLU,KLNK,KOLUKLNK,KOLUKLNK,1
2265,N724HF,KMLE,KOLU,KMLEKOLU,KMLEKOLU,2
2266,N724HF,KMLE,KMLE,KMLEKMLE,KMLEKMLE,6
2267,N724HF,KLBF,KMLE,KLBFKMLE,KLBFKMLE,14
2268,N724HF,KMLE,KLBF,KMLEKLBF,KMLEKLBF,23
2269,N724HF,KSDA,KMLE,KSDAKMLE,KSDAKMLE,1
2270,N724HF,KMLE,KSDA,KMLEKSDA,KMLEKSDA,1
2271,N724HF,KMLE,KMLE,KMLEKMLE,KMLEKMLE,6
2272,N724HF,KMLE,KMLE,KMLEKMLE,KMLEKMLE,6
2273,N724HF,KMLE,KMLE,KMLEKMLE,KMLEKMLE,6
2274,N724HF,KOFK,KMLE,KOFKKMLE,KOFKKMLE,9
2275,N724HF,KLNK,KOFK,KLNKKOFK,KLNKKOFK,1
2276,N724HF,KOFK,KLNK,KOFKKLNK,KOFKKLNK,1
2277,N724HF,KMLE,KOFK,KMLEKOFK,KMLEKOFK,9
2278,N724HF,KSUX,KMLE,KSUXKMLE,KSUXKMLE,2
2279,N724HF,KMLE,KSUX,KMLEKSUX,KMLEKSUX,1
2280,N724HF,KEAR,KMLE,KEARKMLE,KEARKMLE,8
2281,N724HF,KMLE,KEAR,KMLEKEAR,KMLEKEAR,4
2282,N724HF,KLBF,KMLE,KLBFKMLE,KLBFKMLE,14
2283,N724HF,KMLE,KLBF,KMLEKLBF,KMLEKLBF,23
2284,N724HF,KFSD,KMLE,KFSDKMLE,KFSDKMLE,2
2285,N724HF,KMLE,KFSD,KMLEKFSD,KMLEKFSD,2
2286,N724HF,KGTE,KMLE,KGTEKMLE,KGTEKMLE,1
2287,N724HF,KMLE,KGTE,KMLEKGTE,KMLEKGTE,1
2288,N724HF,KMLE,KMLE,KMLEKMLE,KMLEKMLE,6
2289,N724HF,KOFK,KMLE,KOFKKMLE,KOFKKMLE,9
2290,N724HF,KMLE,KOFK,KMLEKOFK,KMLEKOFK,9
2291,N724HF,KOFK,KMLE,KOFKKMLE,KOFKKMLE,9
2292,N724HF,KMKC,KMLE,KMKCKMLE,KMKCKMLE,2
2293,N724HF,KSTJ,KMKC,KSTJKMKC,KSTJKMKC,1
2294,N724HF,KOFK,KSTJ,KOFKKSTJ,KOFKKSTJ,1
2295,N724HF,KMLE,KOFK,KMLEKOFK,KMLEKOFK,9
2296,N724HF,KOFK,KMLE,KOFKKMLE,KOFKKMLE,9
2297,N724HF,KMLE,KOFK,KMLEKOFK,KMLEKOFK,9
2298,N724HF,KONL,KMLE,KONLKMLE,KONLKMLE,3
2299,N724HF,KMLE,KONL,KMLEKONL,KMLEKONL,3
2300,N724HF,KOFK,KMLE,KOFKKMLE,KOFKKMLE,9
2301,N724HF,KMLE,KOFK,KMLEKOFK,KMLEKOFK,9
2302,N724HF,KOFK,KMLE,KOFKKMLE,KOFKKMLE,9
2303,N724HF,KMLE,KOFK,KMLEKOFK,KMLEKOFK,9
2304,N724HF,KSNY,KMLE,KSNYKMLE,KSNYKMLE,1
2305,N724HF,KMLE,KSNY,KMLEKSNY,KMLEKSNY,1
2306,N724HF,KHDE,KMLE,KHDEKMLE,KHDEKMLE,3
2307,N724HF,KMLE,KHDE,KMLEKHDE,KMLEKHDE,3
2308,N724HF,KCPS,KMLE,KCPSKMLE,KCPSKMLE,2
2309,N724HF,KMLE,KCPS,KMLEKCPS,KMLEKCPS,2
2310,N724HF,KLBF,KMLE,KLBFKMLE,KLBFKMLE,14
2311,N724HF,KGRI,KLBF,KGRIKLBF,KGRIKLBF,2
2312,N724HF,KMLE,KGRI,KMLEKGRI,KMLEKGRI,2
2313,N724HF,KCPS,KMLE,KCPSKMLE,KCPSKMLE,2
2314,N724HF,KMLE,KCPS,KMLEKCPS,KMLEKCPS,2
2315,N724HF,KMKC,KMLE,KMKCKMLE,KMKCKMLE,2
2316,N724HF,KMLE,KMKC,KMLEKMKC,KMLEKMKC,1
2317,N724HF,KHDE,KMLE,KHDEKMLE,KHDEKMLE,3
2318,N724HF,KMLE,KHDE,KMLEKHDE,KMLEKHDE,3
2319,N724HF,KOFK,KMLE,KOFKKMLE,KOFKKMLE,9
2320,N724HF,KMLE,KOFK,KMLEKOFK,KMLEKOFK,9
2321,N724HF,KOLU,KMLE,KOLUKMLE,KOLUKMLE,2
2322,N724HF,KMLE,KOLU,KMLEKOLU,KMLEKOLU,2
2323,N724HF,KFSD,KMLE,KFSDKMLE,KFSDKMLE,2
2324,N724HF,KMLE,KFSD,KMLEKFSD,KMLEKFSD,2
2325,N724HF,KHDE,KMLE,KHDEKMLE,KHDEKMLE,3
2326,N724HF,KMLE,KHDE,KMLEKHDE,KMLEKHDE,3
2327,N724HF,KGRI,KMLE,KGRIKMLE,KGRIKMLE,3
2328,N724HF,KMLE,KGRI,KMLEKGRI,KMLEKGRI,2
2329,N724HF,KMLE,KMLE,KMLEKMLE,KMLEKMLE,6
2330,N724HF,KMLE,KYKN,KMLEKYKN,KMLEKYKN,2
2331,N724HF,KLBF,KMLE,KLBFKMLE,KLBFKMLE,14
2332,N724HF,KEAR,KLBF,KEARKLBF,KEARKLBF,8
2333,N724HF,KMCK,KEAR,KMCKKEAR,KMCKKEAR,5
2334,N724HF,KMLE,KMCK,KMLEKMCK,KMLEKMCK,1
2335,N796PC,KAFO,KIDA,KAFOKIDA,KAFOKIDA,4
2336,N796PC,KIDA,KAFO,KIDAKAFO,KIDAKAFO,4
2337,N796PC,KMSO,KIDA,KMSOKIDA,KMSOKIDA,10
2338,N796PC,KIDA,KMSO,KIDAKMSO,KIDAKMSO,2
2339,N796PC,KMSO,KIDA,KMSOKIDA,KMSOKIDA,10
2340,N796PC,KSMN,KMSO,KSMNKMSO,KSMNKMSO,6
2341,N796PC,KCPR,KSMN,KCPRKSMN,KCPRKSMN,1
2342,N796PC,KCPR,KIDA,KCPRKIDA,KCPRKIDA,3
2343,N796PC,KHSG,KCPR,KHSGKCPR,KHSGKCPR,3
2344,N796PC,KIDA,KHSG,KIDAKHSG,KIDAKHSG,1
2345,N796PC,KDLN,KIDA,KDLNKIDA,KDLNKIDA,1
2346,N796PC,KIDA,KDLN,KIDAKDLN,KIDAKDLN,5
2347,N796PC,KPNA,KIDA,KPNAKIDA,KPNAKIDA,7
2348,N796PC,KIDA,KPNA,KIDAKPNA,KIDAKPNA,8
2349,N796PC,KBOI,KIDA,KBOIKIDA,KBOIKIDA,7
2350,N796PC,KLLJ,KBOI,KLLJKBOI,KLLJKBOI,1
2351,N796PC,KIDA,KLLJ,KIDAKLLJ,KIDAKLLJ,1
2352,N796PC,KSLC,KIDA,KSLCKIDA,KSLCKIDA,28
2353,N796PC,KIDA,KSLC,KIDAKSLC,KIDAKSLC,18
2354,N796PC,KPNA,KIDA,KPNAKIDA,KPNAKIDA,7
2355,N796PC,KIDA,KPNA,KIDAKPNA,KIDAKPNA,8
2356,N796PC,KSLC,KIDA,KSLCKIDA,KSLCKIDA,28
2357,N796PC,KDIJ,KSLC,KDIJKSLC,KDIJKSLC,1
2358,N796PC,KIDA,KDIJ,KIDAKDIJ,KIDAKDIJ,8
2359,N796PC,KSMN,KIDA,KSMNKIDA,KSMNKIDA,14
2360,N796PC,KIDA,KSMN,KIDAKSMN,KIDAKSMN,23
2361,N796PC,KMSO,KIDA,KMSOKIDA,KMSOKIDA,10
2362,N796PC,KSMN,KMSO,KSMNKMSO,KSMNKMSO,6
2363,N796PC,KIDA,KSMN,KIDAKSMN,KIDAKSMN,23
2364,N796PC,KMSO,KIDA,KMSOKIDA,KMSOKIDA,10
2365,N796PC,KIDA,KMSO,KIDAKMSO,KIDAKMSO,2
2366,N796PC,KMSO,KIDA,KMSOKIDA,KMSOKIDA,10
2367,N796PC,KDLN,KMSO,KDLNKMSO,KDLNKMSO,3
2368,N796PC,KIDA,KDLN,KIDAKDLN,KIDAKDLN,5
2369,N796PC,KCOD,KIDA,KCODKIDA,KCODKIDA,1
2370,N796PC,KIDA,KCOD,KIDAKCOD,KIDAKCOD,1
2371,N796PC,KIDA,KIDA,KIDAKIDA,KIDAKIDA,5
2372,N796PC,KIDA,KSMN,KIDAKSMN,KIDAKSMN,23
2373,N796PC,KIDA,KIDA,KIDAKIDA,KIDAKIDA,5
2374,N796PC,KIDA,KSMN,KIDAKSMN,KIDAKSMN,23
2375,N796PC,KDIJ,KIDA,KDIJKIDA,KDIJKIDA,7
2376,N796PC,KIDA,KDIJ,KIDAKDIJ,KIDAKDIJ,8
2377,N796PC,KSLC,KIDA,KSLCKIDA,KSLCKIDA,28
2378,N796PC,KDLN,KSLC,KDLNKSLC,KDLNKSLC,1
2379,N796PC,KIDA,KDLN,KIDAKDLN,KIDAKDLN,5
2380,N796PC,KSMN,KIDA,KSMNKIDA,KSMNKIDA,14
2381,N796PC,KIDA,KSMN,KIDAKSMN,KIDAKSMN,23
2382,N796PC,KMSO,KIDA,KMSOKIDA,KMSOKIDA,10
2383,N796PC,KDLN,KMSO,KDLNKMSO,KDLNKMSO,3
2384,N796PC,KIDA,KDLN,KIDAKDLN,KIDAKDLN,5
2385,N796PC,KDIJ,KIDA,KDIJKIDA,KDIJKIDA,7
2386,N796PC,KIDA,KDIJ,KIDAKDIJ,KIDAKDIJ,8
2387,N796PC,KPNA,KIDA,KPNAKIDA,KPNAKIDA,7
2388,N796PC,KIDA,KPNA,KIDAKPNA,KIDAKPNA,8
2389,N796PC,KSLC,KIDA,KSLCKIDA,KSLCKIDA,28
2390,N796PC,KIDA,KSLC,KIDAKSLC,KIDAKSLC,18
2391,N796PC,KSLC,KIDA,KSLCKIDA,KSLCKIDA,28
2392,N796PC,KJAC,KSLC,KJACKSLC,KJACKSLC,4
2393,N796PC,KIDA,KJAC,KIDAKJAC,KIDAKJAC,12
2394,N796PC,KPNA,KIDA,KPNAKIDA,KPNAKIDA,7
2395,N796PC,KIDA,KPNA,KIDAKPNA,KIDAKPNA,8
2396,N796PC,KSMN,KIDA,KSMNKIDA,KSMNKIDA,14
2397,N796PC,KIDA,KSMN,KIDAKSMN,KIDAKSMN,23
2398,N796PC,KSLC,KIDA,KSLCKIDA,KSLCKIDA,28
2399,N796PC,U42,KSLC,U42KSLC,U42KSLC,1
2400,N796PC,KJAC,KIDA,KJACKIDA,KJACKIDA,8
2401,N796PC,KIDA,KJAC,KIDAKJAC,KIDAKJAC,12
2402,N796PC,KJAC,KIDA,KJACKIDA,KJACKIDA,8
2403,N796PC,KIDA,KJAC,KIDAKJAC,KIDAKJAC,12
2404,N796PC,KSLC,KIDA,KSLCKIDA,KSLCKIDA,28
2405,N796PC,KIDA,KSLC,KIDAKSLC,KIDAKSLC,18
2406,N796PC,KPIH,KIDA,KPIHKIDA,KPIHKIDA,2
2407,N796PC,KSMN,KPIH,KSMNKPIH,KSMNKPIH,1
2408,N796PC,KIDA,KSMN,KIDAKSMN,KIDAKSMN,23
2409,N796PC,KSMN,KIDA,KSMNKIDA,KSMNKIDA,14
2410,N796PC,KIDA,KSMN,KIDAKSMN,KIDAKSMN,23
2411,N796PC,KMSO,KIDA,KMSOKIDA,KMSOKIDA,10
2412,N796PC,KSMN,KMSO,KSMNKMSO,KSMNKMSO,6
2413,N796PC,KIDA,KSMN,KIDAKSMN,KIDAKSMN,23
2414,N796PC,KSLC,KIDA,KSLCKIDA,KSLCKIDA,28
2415,N796PC,KIDA,KSLC,KIDAKSLC,KIDAKSLC,18
2416,N796PC,KSLC,KIDA,KSLCKIDA,KSLCKIDA,28
2417,N796PC,KJAC,KSLC,KJACKSLC,KJACKSLC,4
2418,N796PC,KIDA,KJAC,KIDAKJAC,KIDAKJAC,12
2419,N796PC,KPIH,KIDA,KPIHKIDA,KPIHKIDA,2
2420,N796PC,1U7,KPIH,1U7KPIH,1U7KPIH,1
2421,N796PC,KIDA,1U7,KIDA1U7,KIDA1U7,1
2422,N796PC,KJAC,KIDA,KJACKIDA,KJACKIDA,8
2423,N796PC,KIDA,KJAC,KIDAKJAC,KIDAKJAC,12
2424,N796PC,KSLC,KIDA,KSLCKIDA,KSLCKIDA,28
2425,N796PC,KIDA,KSLC,KIDAKSLC,KIDAKSLC,18
2426,N796PC,KSLC,KIDA,KSLCKIDA,KSLCKIDA,28
2427,N796PC,KIDA,KSLC,KIDAKSLC,KIDAKSLC,18
2428,N796PC,KDIJ,KIDA,KDIJKIDA,KDIJKIDA,7
2429,N796PC,KIDA,KDIJ,KIDAKDIJ,KIDAKDIJ,8
2430,N796PC,KSLC,KIDA,KSLCKIDA,KSLCKIDA,28
2431,N796PC,KIDA,KSLC,KIDAKSLC,KIDAKSLC,18
2432,N796PC,KDIJ,KIDA,KDIJKIDA,KDIJKIDA,7
2433,N796PC,KIDA,KDIJ,KIDAKDIJ,KIDAKDIJ,8
2434,N796PC,KMSO,KIDA,KMSOKIDA,KMSOKIDA,10
2435,N796PC,KSMN,KMSO,KSMNKMSO,KSMNKMSO,6
2436,N796PC,KIDA,KSMN,KIDAKSMN,KIDAKSMN,23
2437,N796PC,KSLC,KIDA,KSLCKIDA,KSLCKIDA,28
2438,N796PC,KJAC,KSLC,KJACKSLC,KJACKSLC,4
2439,N796PC,KIDA,KJAC,KIDAKJAC,KIDAKJAC,12
2440,N796PC,KAFO,KIDA,KAFOKIDA,KAFOKIDA,4
2441,N796PC,KAFO,KIDA,KAFOKIDA,KAFOKIDA,4
2442,N796PC,KIDA,KAFO,KIDAKAFO,KIDAKAFO,4
2443,N796PC,KBOI,KIDA,KBOIKIDA,KBOIKIDA,7
2444,N796PC,KIDA,KBOI,KIDAKBOI,KIDAKBOI,5
2445,N796PC,KJAC,KIDA,KJACKIDA,KJACKIDA,8
2446,N796PC,KIDA,KJAC,KIDAKJAC,KIDAKJAC,12
2447,N796PC,KBOI,KIDA,KBOIKIDA,KBOIKIDA,7
2448,N796PC,KIDA,KBOI,KIDAKBOI,KIDAKBOI,5
2449,N796PC,KMSO,KIDA,KMSOKIDA,KMSOKIDA,10
2450,N796PC,KDLN,KMSO,KDLNKMSO,KDLNKMSO,3
2451,N796PC,KIDA,KDLN,KIDAKDLN,KIDAKDLN,5
2452,N796PC,KSMN,KIDA,KSMNKIDA,KSMNKIDA,14
2453,N796PC,KIDA,KSMN,KIDAKSMN,KIDAKSMN,23
2454,N796PC,KSLC,KIDA,KSLCKIDA,KSLCKIDA,28
2455,N796PC,KRXE,KSLC,KRXEKSLC,KRXEKSLC,1
2456,N796PC,KIDA,KRXE,KIDAKRXE,KIDAKRXE,1
2457,N796PC,KBOI,KIDA,KBOIKIDA,KBOIKIDA,7
2458,N796PC,KIDA,KBOI,KIDAKBOI,KIDAKBOI,5
2459,N796PC,KPDX,KIDA,KPDXKIDA,KPDXKIDA,1
2460,N796PC,KIDA,KPDX,KIDAKPDX,KIDAKPDX,1
2461,N796PC,KPNA,KIDA,KPNAKIDA,KPNAKIDA,7
2462,N796PC,KIDA,KPNA,KIDAKPNA,KIDAKPNA,8
2463,N796PC,KSMN,KIDA,KSMNKIDA,KSMNKIDA,14
2464,N796PC,KIDA,KSMN,KIDAKSMN,KIDAKSMN,23
2465,N796PC,KSMN,KIDA,KSMNKIDA,KSMNKIDA,14
2466,N796PC,KIDA,KSMN,KIDAKSMN,KIDAKSMN,23
2467,N796PC,KSLC,KIDA,KSLCKIDA,KSLCKIDA,28
2468,N796PC,KIDA,KSLC,KIDAKSLC,KIDAKSLC,18
